code,label,total,age,male,female
NL363,Agglomeratie Leiden en Bollenstreek,34066,20-24,15831,18235
NL364,Zuidoost-Zuid-Holland,22769,20-24,11802,10967
NL365,Oost-Zuid-Holland,19940,20-24,10281,9659
NL366,Groot-Rijnmond,101902,20-24,50965,50937
NL4,Zuid-Nederland,238428,20-24,122691,115737
NL41,Noord-Brabant,167798,20-24,87523,80275
NL411,West-Noord-Brabant,39688,20-24,20314,19374
NL412,Midden-Noord-Brabant (NUTS 2021),:,20-24,:,:
NL413,Noordoost-Noord-Brabant (NUTS 2021),:,20-24,:,:
NL414,Zuidoost-Noord-Brabant,51737,20-24,28216,23521
NL415,Midden-Noord-Brabant,37225,20-24,18727,18498
NL416,Noordoost-Noord-Brabant,39148,20-24,20266,18882
NL42,Limburg (NL),70630,20-24,35168,35462
NL421,Noord-Limburg,16507,20-24,8682,7825
NL422,Midden-Limburg,12618,20-24,6691,5927
NL423,Zuid-Limburg,41505,20-24,19795,21710
NL,Netherlands,1172484,25-29,595873,576611
NL1,Noord-Nederland,106561,25-29,55782,50779
NL11,Groningen,45217,25-29,23596,21621
NL111,Oost-Groningen (NUTS 2021),:,25-29,:,:
NL112,Delfzijl en omgeving,2309,25-29,1227,1082
NL113,Overig Groningen (NUTS 2021),:,25-29,:,:
NL114,Oost-Groningen,7014,25-29,3655,3359
NL115,Overig Groningen,35894,25-29,18714,17180
NL12,Friesland (NL),36857,25-29,19230,17627
NL124,Noord-Friesland (NUTS 2021),:,25-29,:,:
NL125,Zuidwest-Friesland (NUTS 2021),:,25-29,:,:
NL126,Zuidoost-Friesland,9827,25-29,5111,4716
NL127,Noord-Friesland,20151,25-29,10495,9656
NL128,Zuidwest-Friesland,6879,25-29,3624,3255
NL13,Drenthe,24487,25-29,12956,11531
NL131,Noord-Drenthe,8665,25-29,4573,4092
NL132,Zuidoost-Drenthe,8697,25-29,4573,4124
NL133,Zuidwest-Drenthe,7125,25-29,3810,3315
NL2,Oost-Nederland,232899,25-29,119754,113145
NL21,Overijssel,73929,25-29,38785,35144
NL211,Noord-Overijssel,24386,25-29,12404,11982
NL212,Zuidwest-Overijssel,9940,25-29,5089,4851
NL213,Twente,39603,25-29,21292,18311
NL22,Gelderland,130836,25-29,66696,64140
NL221,Veluwe,43083,25-29,21804,21279
NL224,Zuidwest-Gelderland,14080,25-29,7322,6758
NL225,Achterhoek,20119,25-29,10573,9546
NL226,Arnhem/Nijmegen,53554,25-29,26997,26557
NL23,Flevoland,28134,25-29,14273,13861
NL230,Flevoland,28134,25-29,14273,13861
NL3,West-Nederland,599158,25-29,299038,300120
NL31,Utrecht (NUTS 2021),:,25-29,:,:
NL310,Utrecht (NUTS 2021),:,25-29,:,:
NL32,Noord-Holland,216722,25-29,107009,109713
NL321,Kop van Noord-Holland,21430,25-29,11227,10203
NL323,IJmond,11160,25-29,5677,5483
NL324,Agglomeratie Haarlem (NUTS 2021),:,25-29,:,:
NL325,Zaanstreek,10709,25-29,5467,5242
NL327,Het Gooi en Vechtstreek,11253,25-29,5734,5519
NL328,Alkmaar en omgeving,14083,25-29,7180,6903
NL329,Groot-Amsterdam (NUTS 2021),:,25-29,:,:
NL32A,Agglomeratie Haarlem,13390,25-29,6574,6816
NL32B,Groot-Amsterdam,134697,25-29,65150,69547
NL33,Zuid-Holland (NUTS 2021),:,25-29,:,:
NL332,Agglomeratie 's-Gravenhage (NUTS 2021),:,25-29,:,:
NL333,Delft en Westland (NUTS 2021),:,25-29,:,:
NL337,Agglomeratie Leiden en Bollenstreek (NUTS 2021),:,25-29,:,:
NL33A,Zuidoost-Zuid-Holland (NUTS 2021),:,25-29,:,:
NL33B,Oost-Zuid-Holland (NUTS 2021),:,25-29,:,:
NL33C,Groot-Rijnmond (NUTS 2021),:,25-29,:,:
NL34,Zeeland,20736,25-29,10714,10022
NL341,Zeeuwsch-Vlaanderen,5388,25-29,2838,2550
NL342,Overig Zeeland,15348,25-29,7876,7472
NL35,Utrecht,98395,25-29,48146,50249
NL350,Utrecht,98395,25-29,48146,50249
NL36,Zuid-Holland,263305,25-29,133169,130136
NL361,Agglomeratie ’s-Gravenhage,62636,25-29,31303,31333
NL362,Delft en Westland,19676,25-29,10956,8720
NL363,Agglomeratie Leiden en Bollenstreek,30468,25-29,15197,15271
NL364,Zuidoost-Zuid-Holland,23348,25-29,11961,11387
NL365,Oost-Zuid-Holland,20587,25-29,10309,10278
NL366,Groot-Rijnmond,106590,25-29,53443,53147
NL4,Zuid-Nederland,233866,25-29,121299,112567
NL41,Noord-Brabant,169828,25-29,88216,81612
NL411,West-Noord-Brabant,39638,25-29,20111,19527
NL412,Midden-Noord-Brabant (NUTS 2021),:,25-29,:,:
NL413,Noordoost-Noord-Brabant (NUTS 2021),:,25-29,:,:
NL414,Zuidoost-Noord-Brabant,54398,25-29,29077,25321
NL415,Midden-Noord-Brabant,34290,25-29,17466,16824
NL416,Noordoost-Noord-Brabant,41502,25-29,21562,19940
NL42,Limburg (NL),64038,25-29,33083,30955
NL421,Noord-Limburg,16531,25-29,8653,7878
NL422,Midden-Limburg,13238,25-29,6897,6341
NL423,Zuid-Limburg,34269,25-29,17533,16736
NL,Netherlands,1204222,30-34,611788,592434
NL1,Noord-Nederland,102048,30-34,52714,49334
NL11,Groningen,38150,30-34,19937,18213
NL111,Oost-Groningen (NUTS 2021),:,30-34,:,:
NL112,Delfzijl en omgeving,2416,30-34,1265,1151
NL113,Overig Groningen (NUTS 2021),:,30-34,:,:
NL114,Oost-Groningen,7177,30-34,3741,3436
NL115,Overig Groningen,28557,30-34,14931,13626
NL12,Friesland (NL),37687,30-34,19511,18176
NL124,Noord-Friesland (NUTS 2021),:,30-34,:,:
NL125,Zuidwest-Friesland (NUTS 2021),:,30-34,:,:
NL126,Zuidoost-Friesland,10471,30-34,5305,5166
NL127,Noord-Friesland,19802,30-34,10356,9446
NL128,Zuidwest-Friesland,7414,30-34,3850,3564
NL13,Drenthe,26211,30-34,13266,12945
NL131,Noord-Drenthe,9933,30-34,4958,4975
NL132,Zuidoost-Drenthe,8970,30-34,4604,4366
NL133,Zuidwest-Drenthe,7308,30-34,3704,3604
NL2,Oost-Nederland,237284,30-34,120649,116635
NL21,Overijssel,73085,30-34,37590,35495
NL211,Noord-Overijssel,24790,30-34,12655,12135
NL212,Zuidwest-Overijssel,10120,30-34,5150,4970
NL213,Twente,38175,30-34,19785,18390
NL22,Gelderland,130741,30-34,66343,64398
NL221,Veluwe,43695,30-34,21903,21792
NL224,Zuidwest-Gelderland,15648,30-34,7923,7725
NL225,Achterhoek,21024,30-34,10831,10193
NL226,Arnhem/Nijmegen,50374,30-34,25686,24688
NL23,Flevoland,33458,30-34,16716,16742
NL230,Flevoland,33458,30-34,16716,16742
NL3,West-Nederland,623923,30-34,313829,310094
NL31,Utrecht (NUTS 2021),:,30-34,:,:
NL310,Utrecht (NUTS 2021),:,30-34,:,:
NL32,Noord-Holland,227170,30-34,114123,113047
NL321,Kop van Noord-Holland,22710,30-34,11556,11154
NL323,IJmond,12704,30-34,6429,6275
NL324,Agglomeratie Haarlem (NUTS 2021),:,30-34,:,:
NL325,Zaanstreek,12171,30-34,6113,6058
NL327,Het Gooi en Vechtstreek,13727,30-34,6695,7032
NL328,Alkmaar en omgeving,15671,30-34,7900,7771
NL329,Groot-Amsterdam (NUTS 2021),:,30-34,:,:
NL32A,Agglomeratie Haarlem,16039,30-34,7819,8220
NL32B,Groot-Amsterdam,134148,30-34,67611,66537
NL33,Zuid-Holland (NUTS 2021),:,30-34,:,:
NL332,Agglomeratie 's-Gravenhage (NUTS 2021),:,30-34,:,:
