code,label,total,age,male,female
PL61,Kujawsko-pomorskie,105209,25-29,54258,50951
PL613,Bydgosko-toruński,40509,25-29,20142,20367
PL616,Grudziądzki,19750,25-29,10324,9426
PL617,Inowrocławski,17743,25-29,9396,8347
PL618,Świecki,9657,25-29,5080,4577
PL619,Włocławski,17550,25-29,9316,8234
PL62,Warmińsko-mazurskie,69140,25-29,36076,33064
PL621,Elbląski,25725,25-29,13592,12133
PL622,Olsztyński,29981,25-29,15306,14675
PL623,Ełcki,13434,25-29,7178,6256
PL63,Pomorskie,135971,25-29,67992,67979
PL633,Trójmiejski,48310,25-29,22836,25474
PL634,Gdański,36387,25-29,18411,17976
PL636,Słupski,16773,25-29,8759,8014
PL637,Chojnicki,12098,25-29,6305,5793
PL638,Starogardzki,22403,25-29,11681,10722
PL7,Makroregion centralny,183457,25-29,95171,88286
PL71,Łódzkie,124672,25-29,64195,60477
PL711,Miasto Łódź,36573,25-29,17863,18710
PL712,Łódzki,19129,25-29,9883,9246
PL713,Piotrkowski,28475,25-29,15157,13318
PL714,Sieradzki,22596,25-29,11864,10732
PL715,Skierniewicki,17899,25-29,9428,8471
PL72,Świętokrzyskie,58785,25-29,30976,27809
