code,label,total,age,male,female
HU311,Borsod-Abaúj-Zemplén,32851,70-74,12927,19924
HU312,Heves,16762,70-74,6673,10089
HU313,Nógrád,10719,70-74,4351,6368
HU32,Észak-Alföld,74023,70-74,30069,43954
HU321,Hajdú-Bihar,26871,70-74,10864,16007
HU322,Jász-Nagykun-Szolnok,20373,70-74,8482,11891
HU323,Szabolcs-Szatmár-Bereg,26779,70-74,10723,16056
HU33,Dél-Alföld,70151,70-74,28822,41329
HU331,Bács-Kiskun,27814,70-74,11489,16325
HU332,Békés,19698,70-74,8209,11489
HU333,Csongrád-Csanád,22639,70-74,9124,13515
HUX,Not regionalised/Unknown NUTS 1,:,70-74,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,70-74,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,70-74,:,:
HU,Hungary,381594,75-79,142457,239137
HU1,Közép-Magyarország,122577,75-79,45395,77182
HU11,Budapest,75014,75-79,27047,47967
HU110,Budapest,75014,75-79,27047,47967
HU12,Pest,47563,75-79,18348,29215
HU120,Pest,47563,75-79,18348,29215
HU2,Dunántúl,116415,75-79,44661,71754
HU21,Közép-Dunántúl,40901,75-79,15839,25062
HU211,Fejér,15726,75-79,6094,9632
HU212,Komárom-Esztergom,11154,75-79,4192,6962
HU213,Veszprém,14021,75-79,5553,8468
HU22,Nyugat-Dunántúl,39414,75-79,15206,24208
